"event","host_city","host_country","year","round","participant_name","song","participant_country","running_order","total_points","rank","qualified","winner","event_link"
"brussels 1987","Brussels","Belgium",1987,"final","Patricia Kraus","No Estás Solo","Spain",9,10,"19th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Seyyal Tanner and Lokomotif","Sarkim Sevgi üstüne","Türkiye",10,NA,"22nd",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Bang","Stop!","Greece",11,64,"10th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Marcha","Rechtop In De Wind","Netherlands",12,83,"5th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Plastic Bertrand","Amour Amour","Luxembourg",13,4,"21st",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Rikki","Only The Light","United Kingdom",14,47,"13th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Christine Minier","Les Mots D'amour N'ont Pas De Dimanche","France",15,44,"14th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Wind","Laß Die Sonne In Dein Herz","Germany",16,141,"2nd",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Alexia","Aspro Mavro","Cyprus",17,80,"7th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Vicky Rosti","Sata Salamaa","Finland",18,32,"15th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Anne-Catherine Herdorf and Bandjo","En Lille Melodi","Denmark",19,83,"5th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Johnny Logan","Hold Me Now","Ireland",20,172,"1st",NA,TRUE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Novi Fosili","Ja Sam Za Ples","Yugoslavia",21,92,"4th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"brussels 1987","Brussels","Belgium",1987,"final","Carole Rich","Moitié Moitié","Switzerland",22,26,"17th",NA,FALSE,"https://eurovision.tv/event/brussels-1987"
"bergen 1986","Bergen","Norway",1986,"final","Sherisse Laurence","L'amour De Ma Vie","Luxembourg",1,117,"3rd",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Doris Dragovic","Zeljo Moja","Yugoslavia",2,49,"11th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Cocktail Chic","Européennes","France",3,13,"17th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Ketil Stokkan","Romeo","Norway",4,44,"12th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Ryder","Runner In The Night","United Kingdom",5,72,"7th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Icy","Gleðibankinn","Iceland",6,19,"16th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Frizzle Sizzle","Alles Heeft Ritme","Netherlands",7,40,"13th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Klips ve Onlar","Halley","Türkiye",8,53,"9th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Cadillac","Valentino","Spain",9,51,"10th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Daniela Simons","Pas Pour Moi","Switzerland",10,140,"2nd",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Moti Galadi and Sarai Tzuriel","Yavoh Yom","Israel",11,7,"19th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Luv Bug","You Can Count On Me","Ireland",12,96,"4th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Sandra Kim","J'aime La Vie","Belgium",13,176,"1st",NA,TRUE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Ingrid Peters","Über Die Brücke Geh'n","Germany",14,62,"8th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Elpida","Tora Zo","Cyprus",15,4,"20th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Timna Brauer","Die Zeit Ist Einsam","Austria",16,12,"18th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Lasse Holm and Monica Törnell","E' De' Det Här Du Kallar Kärlek","Sweden",17,78,"5th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Lise Haavik and Trax","Du Er Fuld Af Løgn","Denmark",18,77,"6th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Kari Kuivalainen","Päivä Kahden Ihmisen","Finland",19,22,"15th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"bergen 1986","Bergen","Norway",1986,"final","Dora","Não Sejas Mau Para Mim","Portugal",20,28,"14th",NA,FALSE,"https://eurovision.tv/event/bergen-1986"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Maria Christian","Wait Until The Weekend Comes","Ireland",1,91,"6th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Sonja Lumme","Eläköön Elämä","Finland",2,58,"9th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Lia Vishy","To Katalava Arga","Cyprus",3,15,"16th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Hot Eyes","Sku' Du Spør Fra No'n","Denmark",4,41,"11th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Paloma San Basilio","La Fiesta Terminó","Spain",5,36,"14th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Roger Bens","Femme Dans Ses Rêves Aussi","France",6,56,"10th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","MFÖ","Didai Didai Dai","Türkiye",7,36,"14th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Linda Lepomme","Laat Me Nu Gaan","Belgium",8,7,"19th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Adelaïde","Penso Em Ti, Eu Sei","Portugal",9,9,"18th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Wind","Für Alle","Germany",10,105,"2nd",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Izhar Cohen","Olé Olé","Israel",11,93,"5th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Al Bano and Romina Power","Magic, Oh Magic","Italy",12,78,"7th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Bobbysocks","La Det Swinge","Norway",13,123,"1st",NA,TRUE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Vikki","Love Is...","United Kingdom",14,100,"4th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Mariella Farré and Pino Gasparini","Piano Piano","Switzerland",15,39,"12th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Kikki Danielsson","Bra Vibrationer","Sweden",16,103,"3rd",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Gary Lux","Kinder Dieser Welt","Austria",17,60,"8th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Margo, Franck Olivier, Diane Solomon, Ireen Sheer, Malcolm Roberts and Chris Roberts","Children, Kinder, Enfants","Luxembourg",18,37,"13th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"gothenburg 1985","Gothenburg","Sweden",1985,"final","Takis Biniaris","Miazoume","Greece",19,15,"16th",NA,FALSE,"https://eurovision.tv/event/gothenburg-1985"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Herrey's","Diggi-loo Diggy-ley","Sweden",1,145,"1st",NA,TRUE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Sophie Carle","100% D'amour","Luxembourg",2,39,"10th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Annick Thoumazeau","Autant D'amoureux Que D'étoiles","France",3,61,"8th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Bravo","Lady, Lady","Spain",4,106,"3rd",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Dollie de Luxe","Lenge Leve Livet","Norway",5,29,"17th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Belle and the Devotions","Love Games","United Kingdom",6,63,"7th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Andy Paul","Anna Mari-elena","Cyprus",7,31,"15th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Jacques Zegers","Avanti La Vie","Belgium",8,70,"5th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Linda Martin","Terminal '3'","Ireland",9,137,"2nd",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Hot Eyes","Det' Lige Det","Denmark",10,101,"4th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Maribelle","Ik Hou Van Jou","Netherlands",11,34,"13th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Vlado and Isolda","Ciao Amore","Yugoslavia",12,26,"18th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Anita","Einfach Weg","Austria",13,5,"19th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Mary Roos","Aufrecht Geh'n","Germany",14,34,"13th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Bes Yil Önce, On Yil Sonra","Halay","Türkiye",15,37,"12th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Kirka","Hengaillaan","Finland",16,46,"9th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Rainy Day","Welche Farbe Hat Der Sonnenschein","Switzerland",17,30,"16th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Alice and Battiato","I Treni Di Tozeur","Italy",18,70,"5th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"luxembourg 1984","Luxembourg","Luxembourg",1984,"final","Maria Guinot","Silêncio E Tanta Gente","Portugal",19,38,"11th",NA,FALSE,"https://eurovision.tv/event/luxembourg-1984"
"munich 1983","Munich","Germany",1983,"final","Guy Bonnet","Vivre","France",1,56,"8th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Jahn Teigen","Do Re Mi","Norway",2,53,"9th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Sweet Dreams","I'm Never Giving Up","United Kingdom",3,79,"6th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Carola Häggkvist","Främling","Sweden",4,126,"3rd",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Riccardo Fogli","Per Lucia","Italy",5,41,"11th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Çetin Alp and the Short Wave","Opera","Türkiye",6,NA,"19th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Remedios Amaya","¿quién Maneja Mi Barca?","Spain",7,NA,"19th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Mariella Farré","Io Così Non Ci Sto","Switzerland",8,28,"15th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Ami Aspelund","Fantasiaa","Finland",9,41,"11th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Christie Stassinopoulou","Mou Les","Greece",10,32,"14th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Bernadette","Sing Me A Song","Netherlands",11,66,"7th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Danijel","Dzuli","Yugoslavia",12,125,"4th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Stavros and Constantina","I Agapi Akoma Zi","Cyprus",13,26,"16th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Hoffmann und Hoffmann","Rücksicht","Germany",14,94,"5th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Gry Johansen","Kloden Drejer","Denmark",15,16,"17th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Ofra Haza","Hi","Israel",16,136,"2nd",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Armando Gama","Esta Balada Que Te Dou","Portugal",17,33,"13th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Westend","Hurricane","Austria",18,53,"9th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Pas de Deux","Rendez-vous","Belgium",19,13,"18th",NA,FALSE,"https://eurovision.tv/event/munich-1983"
"munich 1983","Munich","Germany",1983,"final","Corinne Hermès","Si La Vie Est Cadeau","Luxembourg",20,142,"1st",NA,TRUE,"https://eurovision.tv/event/munich-1983"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Doce","Bem-bom","Portugal",1,32,"13th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Svetlana","Cour Apres Le Temps","Luxembourg",2,78,"6th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Jahn Teigen and Anita Skorgan","Adieu","Norway",3,40,"12th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Bardo","One Step Further","United Kingdom",4,76,"7th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Neço","Hani","Türkiye",5,20,"15th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Kojo","Nuku Pommiin","Finland",6,NA,"18th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Arlette Zola","Amour On T'aime","Switzerland",7,97,"3rd",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Anna Vishy","Mono I Agapi","Cyprus",8,85,"5th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Chips","Dag Efter Dag","Sweden",9,67,"8th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Mess","Sonntag","Austria",10,57,"9th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Stella","Si Tu Aimes Ma Musique","Belgium",11,96,"4th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Lucía","Él","Spain",12,52,"10th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Brixx","Video-video","Denmark",13,5,"17th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Aska","Halo Halo","Yugoslavia",14,21,"14th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Avi Toledano","Hora","Israel",15,100,"2nd",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Bill van Dijk","Jij En Ik","Netherlands",16,8,"16th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","The Duskeys","Here Today, Gone Tomorrow","Ireland",17,49,"11th",NA,FALSE,"https://eurovision.tv/event/harrogate-1982"
"harrogate 1982","Harrogate","United Kingdom",1982,"final","Nicole","Ein Bißchen Frieden","Germany",18,161,"1st",NA,TRUE,"https://eurovision.tv/event/harrogate-1982"
"dublin 1981","Dublin","Ireland",1981,"final","Marty Brem","Wenn Du Da Bist","Austria",1,20,"17th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Modern Folk Trio and Aysegül","Dönme Dolap","Türkiye",2,9,"18th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Lena Valaitis","Johnny Blue","Germany",3,132,"2nd",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Jean-Claude Pascal","C'est Peut-être Pas L'amérique","Luxembourg",4,41,"11th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Habibi","Halaylah","Israel",5,56,"7th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Debbie Cameron and Tommy Seebach","Krøller Eller Ej","Denmark",6,41,"11th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Seid-Memic Vajta","Leila","Yugoslavia",7,35,"15th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Riki Sorsa","Reggae O.k.","Finland",8,27,"16th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Jean Gabilou","Humanahum","France",9,125,"3rd",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Bacchelli","Y Solo Tú","Spain",10,38,"14th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Linda Williams","Het Is Een Wonder","Netherlands",11,51,"9th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Sheeba","Horoscopes","Ireland",12,105,"5th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Finn Kalvik","Aldri I Livet","Norway",13,NA,"20th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Bucks Fizz","Making Your Mind Up","United Kingdom",14,136,"1st",NA,TRUE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Carlos Paião","Play-back","Portugal",15,9,"18th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Emly Starr","Samson","Belgium",16,40,"13th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Yiannis Dimitras","Feggari Kalokerino","Greece",17,55,"8th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Island","Monika","Cyprus",18,69,"6th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Peter, Sue and Marc","Io Senza Tei","Switzerland",19,121,"4th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"dublin 1981","Dublin","Ireland",1981,"final","Björn Skifs","Fångad I En Dröm","Sweden",20,50,"10th",NA,FALSE,"https://eurovision.tv/event/dublin-1981"
"the hague 1980","The Hague","Netherlands",1980,"final","Blue Danube","Du Bist Musik","Austria",1,64,"8th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Ajda Pekkan","Petr'oil","Türkiye",2,23,"15th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Anna Vishy and the Epikouri","Autostop","Greece",3,30,"13th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Sophie and Magaly","Papa Pingouin","Luxembourg",4,56,"9th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Samira Bensaïd","Bitakat Hob","Morocco",5,7,"18th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Alan Sorrenti","Non So Che Darei","Italy",6,87,"6th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Bamses Venner","Tænker Altid På Dig","Denmark",7,25,"14th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Tomas Ledin","Just Nu!","Sweden",8,47,"10th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Paola","Cinéma","Switzerland",9,104,"4th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Vesa-Matti Loiri","Huilumies","Finland",10,6,"19th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Sverre Kjellsberg and Mattis Hætta","Sámiid Ædnan","Norway",11,15,"16th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Katja Ebstein","Theater","Germany",12,128,"2nd",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Prima Donna","Love Enough For Two","United Kingdom",13,106,"3rd",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","José Cid","Um Grande, Grande Amor","Portugal",14,71,"7th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Maggie MacNeal","Amsterdam","Netherlands",15,93,"5th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Profil","Hé, Hé M'sieurs Dames","France",16,45,"11th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Johnny Logan","What's Another Year","Ireland",17,143,"1st",NA,TRUE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Trigo Limpio","Qué Date Esta Noche","Spain",18,38,"12th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"the hague 1980","The Hague","Netherlands",1980,"final","Telex","Euro-vision","Belgium",19,14,"17th",NA,FALSE,"https://eurovision.tv/event/the-hague-1980"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Manuela Bravo","Sobe, Sobe, Balão Sobe","Portugal",1,64,"9th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Matia Bazar","Raggio Di Luna","Italy",2,27,"15th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Tommy Seebach","Disco Tango","Denmark",3,76,"6th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Cathal Dunne","Happy Man","Ireland",4,80,"5th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Katri-Helena","Katso Sineen Taivaan","Finland",5,38,"14th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Laurent Vaguener","Notre Vie, C'est La Musique","Monaco",6,12,"16th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Elpida","Socrates","Greece",7,69,"8th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Peter, Sue and Marc and Pfuri, Gorps and Kniri","Trödler Und Co.","Switzerland",8,60,"10th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Dschinghis Khan","Dschinghis Khan","Germany",9,86,"4th",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Milk and Honey","Hallelujah","Israel",10,125,"1st",NA,TRUE,"https://eurovision.tv/event/jerusalem-1979"
"jerusalem 1979","Jerusalem","Israel",1979,"final","Anne-Marie David","Je Suis L'enfant-soleil","France",11,106,"3rd",NA,FALSE,"https://eurovision.tv/event/jerusalem-1979"
